depthft	density_gcc	s_v	hydrostatic_pres	porosity1	porosity2	eff_v_stress
9381	2.226	54.934	28.021	0.166	0.279	26.912
9382	2.236	54.94	28.024	0.166	0.273	26.916
9383	2.268	54.947	28.027	0.166	0.254	26.92
9384	2.19	54.954	28.03	0.166	0.3	26.923
9385	2.182	54.96	28.033	0.166	0.305	26.927
9386	2.19	54.967	28.036	0.166	0.3	26.93
9387	2.246	54.973	28.039	0.166	0.267	26.934
9388	2.335	54.98	28.042	0.166	0.215	26.938
9389	2.332	54.987	28.045	0.166	0.216	26.942
9390	2.282	54.994	28.048	0.166	0.246	26.946
9391	2.302	55.001	28.051	0.166	0.234	26.95
9392	2.282	55.008	28.054	0.166	0.246	26.953
9393	2.278	55.015	28.057	0.166	0.248	26.957
9394	2.292	55.021	28.06	0.166	0.24	26.961
9395	2.274	55.028	28.063	0.166	0.251	26.965
9396	2.282	55.035	28.066	0.166	0.246	26.969
9397	2.274	55.042	28.069	0.166	0.251	26.973
9398	2.264	55.049	28.072	0.166	0.256	26.976
9399	2.27	55.055	28.075	0.166	0.253	26.98
9400	2.311	55.062	28.078	0.166	0.229	26.984
9401	2.294	55.069	28.081	0.166	0.239	26.988
9402	2.268	55.076	28.084	0.166	0.254	26.992
9403	2.286	55.083	28.087	0.166	0.244	26.996
9404	2.276	55.089	28.09	0.166	0.249	26.999
9405	2.308	55.096	28.093	0.166	0.231	27.003
9406	2.31	55.103	28.096	0.166	0.229	27.007
9407	2.3	55.11	28.099	0.166	0.235	27.011
9408	2.279	55.117	28.102	0.166	0.248	27.015
9409	2.278	55.124	28.105	0.166	0.248	27.019
9410	2.262	55.131	28.108	0.166	0.258	27.022
9411	2.23	55.137	28.111	0.166	0.276	27.026
9412	2.242	55.144	28.114	0.166	0.269	27.03
9413	2.268	55.151	28.117	0.166	0.254	27.034
9414	2.311	55.158	28.12	0.166	0.229	27.038
9415	2.324	55.165	28.123	0.166	0.221	27.042
9416	2.31	55.171	28.126	0.166	0.229	27.045
9417	2.276	55.178	28.129	0.166	0.249	27.049
9418	2.294	55.185	28.132	0.166	0.239	27.053
9419	2.3	55.192	28.135	0.165	0.235	27.057
9420	2.31	55.199	28.138	0.165	0.229	27.061
9421	2.29	55.206	28.141	0.165	0.241	27.065
9422	2.286	55.212	28.144	0.165	0.244	27.069
9423	2.274	55.219	28.147	0.165	0.251	27.072
9424	2.318	55.226	28.15	0.165	0.225	27.076
9425	2.294	55.233	28.153	0.165	0.239	27.08
9426	2.308	55.24	28.156	0.165	0.231	27.084
9427	2.31	55.247	28.159	0.165	0.229	27.088
9428	2.314	55.254	28.162	0.165	0.227	27.092
9429	2.3	55.261	28.165	0.165	0.235	27.096
9430	2.326	55.268	28.168	0.165	0.22	27.1
9431	2.31	55.274	28.171	0.165	0.229	27.104
9432	2.3	55.281	28.174	0.165	0.235	27.108
9433	2.29	55.288	28.177	0.165	0.241	27.111
9434	2.29	55.295	28.18	0.165	0.241	27.115
9435	2.32	55.302	28.183	0.165	0.224	27.119
9436	2.314	55.309	28.186	0.165	0.227	27.123
9437	2.322	55.316	28.189	0.165	0.222	27.127
9438	2.314	55.323	28.192	0.165	0.227	27.131
9439	2.326	55.33	28.195	0.165	0.22	27.135
9440	2.328	55.337	28.198	0.165	0.219	27.139
9441	2.308	55.344	28.201	0.165	0.231	27.143
9442	2.3	55.35	28.204	0.165	0.235	27.147
9443	2.316	55.357	28.207	0.165	0.226	27.151
9444	2.314	55.364	28.21	0.165	0.227	27.155
9445	2.29	55.371	28.213	0.165	0.241	27.158
9446	2.29	55.378	28.216	0.165	0.241	27.162
9447	2.284	55.385	28.219	0.165	0.245	27.166
9448	2.248	55.391	28.222	0.165	0.266	27.17
9449	2.276	55.398	28.225	0.165	0.249	27.174
9450	2.27	55.405	28.228	0.165	0.253	27.177
9451	2.29	55.412	28.231	0.165	0.241	27.181
9452	2.284	55.419	28.234	0.165	0.245	27.185
9453	2.264	55.425	28.236	0.165	0.256	27.189
9454	2.268	55.432	28.239	0.165	0.254	27.193
9455	2.27	55.439	28.242	0.165	0.253	27.197
9456	2.286	55.446	28.245	0.165	0.244	27.2
9457	2.3	55.453	28.248	0.165	0.235	27.204
9458	2.294	55.46	28.251	0.165	0.239	27.208
9459	2.278	55.466	28.254	0.165	0.248	27.212
9460	2.29	55.473	28.257	0.165	0.241	27.216
9461	2.29	55.48	28.26	0.165	0.241	27.22
9462	2.294	55.487	28.263	0.165	0.239	27.224
9463	2.294	55.494	28.266	0.165	0.239	27.227
9464	2.314	55.501	28.269	0.165	0.227	27.231
9465	2.318	55.508	28.272	0.165	0.225	27.235
9466	2.319	55.515	28.275	0.165	0.224	27.239
9467	2.354	55.522	28.278	0.165	0.204	27.243
9468	2.362	55.529	28.281	0.165	0.199	27.247
9469	2.404	55.536	28.284	0.164	0.174	27.251
9470	2.396	55.543	28.287	0.164	0.179	27.256
9471	2.392	55.55	28.29	0.164	0.181	27.26
9472	2.384	55.557	28.293	0.164	0.186	27.264
9473	2.402	55.564	28.296	0.164	0.175	27.268
9474	2.43	55.572	28.299	0.164	0.159	27.272
9475	2.42	55.579	28.302	0.164	0.165	27.277
9476	2.378	55.586	28.305	0.164	0.189	27.281
9477	2.334	55.593	28.308	0.164	0.215	27.285
9478	2.296	55.6	28.311	0.164	0.238	27.289
9479	2.306	55.607	28.314	0.164	0.232	27.293
9480	2.318	55.614	28.317	0.164	0.225	27.296
9481	2.298	55.62	28.32	0.164	0.236	27.3
9482	2.306	55.627	28.323	0.164	0.232	27.304
9483	2.35	55.634	28.326	0.164	0.206	27.308
9484	2.338	55.641	28.329	0.164	0.213	27.312
9485	2.354	55.648	28.332	0.164	0.204	27.316
9486	2.343	55.655	28.335	0.164	0.21	27.32
9487	2.37	55.662	28.338	0.164	0.194	27.324
9488	2.328	55.669	28.341	0.164	0.219	27.328
9489	2.316	55.676	28.344	0.164	0.226	27.332
9490	2.318	55.683	28.347	0.164	0.225	27.336
9491	2.338	55.69	28.35	0.164	0.213	27.34
9492	2.306	55.697	28.353	0.164	0.232	27.344
9493	2.282	55.704	28.356	0.164	0.246	27.348
9494	2.294	55.711	28.359	0.164	0.239	27.352
9495	2.284	55.718	28.362	0.164	0.245	27.356
9496	2.262	55.724	28.365	0.164	0.258	27.359
9497	2.29	55.731	28.368	0.164	0.241	27.363
9498	2.266	55.738	28.371	0.164	0.255	27.367
9499	2.284	55.745	28.374	0.164	0.245	27.371
9500	2.288	55.752	28.377	0.164	0.242	27.375
9501	2.294	55.758	28.38	0.164	0.239	27.379
9502	2.308	55.765	28.383	0.164	0.231	27.383
9503	2.316	55.772	28.386	0.164	0.226	27.386
9504	2.283	55.779	28.389	0.164	0.245	27.39
9505	2.314	55.786	28.392	0.164	0.227	27.394
9506	2.316	55.793	28.395	0.164	0.226	27.398
9507	2.29	55.8	28.398	0.164	0.241	27.402
9508	2.284	55.807	28.401	0.164	0.245	27.406
9509	2.316	55.814	28.404	0.164	0.226	27.41
9510	2.296	55.82	28.407	0.164	0.238	27.414
9511	2.296	55.827	28.41	0.164	0.238	27.418
9512	2.284	55.834	28.413	0.164	0.245	27.421
9513	2.303	55.841	28.416	0.164	0.234	27.425
9514	2.314	55.848	28.419	0.164	0.227	27.429
9515	2.324	55.855	28.422	0.164	0.221	27.433
9516	2.322	55.862	28.425	0.164	0.222	27.437
9517	2.316	55.869	28.428	0.164	0.226	27.441
9518	2.314	55.876	28.431	0.163	0.227	27.445
9519	2.298	55.882	28.434	0.163	0.236	27.449
9520	2.284	55.889	28.437	0.163	0.245	27.453
9521	2.284	55.896	28.44	0.163	0.245	27.456
9522	2.322	55.903	28.443	0.163	0.222	27.46
9523	2.302	55.91	28.446	0.163	0.234	27.464
9524	2.268	55.917	28.449	0.163	0.254	27.468
9525	2.31	55.924	28.452	0.163	0.229	27.472
9526	2.334	55.931	28.455	0.163	0.215	27.476
9527	2.314	55.937	28.458	0.163	0.227	27.48
9528	2.308	55.944	28.461	0.163	0.231	27.484
9529	2.278	55.951	28.464	0.163	0.248	27.488
9530	2.298	55.958	28.466	0.163	0.236	27.492
9531	2.316	55.965	28.469	0.163	0.226	27.495
9532	2.334	55.972	28.472	0.163	0.215	27.499
9533	2.346	55.979	28.475	0.163	0.208	27.503
9534	2.354	55.986	28.478	0.163	0.204	27.508
9535	2.3	55.993	28.481	0.163	0.235	27.511
9536	2.27	56.0	28.484	0.163	0.253	27.515
9537	2.306	56.006	28.487	0.163	0.232	27.519
9538	2.338	56.013	28.49	0.163	0.213	27.523
9539	2.307	56.02	28.493	0.163	0.231	27.527
9540	2.348	56.027	28.496	0.163	0.207	27.531
9541	2.356	56.034	28.499	0.163	0.202	27.535
9542	2.37	56.041	28.502	0.163	0.194	27.539
9543	2.358	56.049	28.505	0.163	0.201	27.543
9544	2.356	56.056	28.508	0.163	0.202	27.547
9545	2.362	56.063	28.511	0.163	0.199	27.551
9546	2.394	56.07	28.514	0.163	0.18	27.555
9547	2.398	56.077	28.517	0.163	0.178	27.56
9548	2.426	56.084	28.52	0.163	0.161	27.564
9549	2.374	56.091	28.523	0.163	0.192	27.568
9550	2.348	56.098	28.526	0.163	0.207	27.572
9551	2.36	56.105	28.529	0.163	0.2	27.576
9552	2.364	56.112	28.532	0.163	0.198	27.58
9553	2.348	56.119	28.535	0.163	0.207	27.584
9554	2.334	56.126	28.538	0.163	0.215	27.588
9555	2.35	56.133	28.541	0.163	0.206	27.592
9556	2.334	56.14	28.544	0.163	0.215	27.596
9557	2.319	56.147	28.547	0.163	0.224	27.6
9558	2.316	56.154	28.55	0.163	0.226	27.604
9559	2.308	56.161	28.553	0.163	0.231	27.608
9560	2.322	56.168	28.556	0.163	0.222	27.612
9561	2.308	56.175	28.559	0.163	0.231	27.616
9562	2.318	56.182	28.562	0.163	0.225	27.62
9563	2.316	56.189	28.565	0.163	0.226	27.624
9564	2.32	56.196	28.568	0.163	0.224	27.628
9565	2.318	56.203	28.571	0.163	0.225	27.632
9566	2.358	56.21	28.574	0.163	0.201	27.636
9567	2.356	56.217	28.577	0.163	0.202	27.64
9568	2.342	56.224	28.58	0.162	0.211	27.644
9569	2.374	56.231	28.583	0.162	0.192	27.648
9570	2.327	56.238	28.586	0.162	0.219	27.652
9571	2.302	56.245	28.589	0.162	0.234	27.656
9572	2.346	56.252	28.592	0.162	0.208	27.66
9573	2.342	56.259	28.595	0.162	0.211	27.664
9574	2.342	56.266	28.598	0.162	0.211	27.668
9575	2.324	56.273	28.601	0.162	0.221	27.672
9576	2.282	56.279	28.604	0.162	0.246	27.676
9577	2.306	56.286	28.607	0.162	0.232	27.679
9578	2.3	56.293	28.61	0.162	0.235	27.683
9579	2.298	56.3	28.613	0.162	0.236	27.687
9580	2.346	56.307	28.616	0.162	0.208	27.691
9581	2.354	56.314	28.619	0.162	0.204	27.695
9582	2.322	56.321	28.622	0.162	0.222	27.699
9583	2.322	56.328	28.625	0.162	0.222	27.703
9584	2.31	56.335	28.628	0.162	0.229	27.707
9585	2.342	56.342	28.631	0.162	0.211	27.711
9586	2.33	56.349	28.634	0.162	0.218	27.715
9587	2.33	56.356	28.637	0.162	0.218	27.719
9588	2.316	56.363	28.64	0.162	0.226	27.723
9589	2.316	56.37	28.643	0.162	0.226	27.727
9590	2.308	56.376	28.646	0.162	0.231	27.731
9591	2.286	56.383	28.649	0.162	0.244	27.735
9592	2.31	56.39	28.652	0.162	0.229	27.739
9593	2.308	56.397	28.655	0.162	0.231	27.742
9594	2.29	56.404	28.658	0.162	0.241	27.746
9595	2.322	56.411	28.661	0.162	0.222	27.75
9596	2.318	56.418	28.664	0.162	0.225	27.754
9597	2.326	56.425	28.667	0.162	0.22	27.758
9598	2.318	56.432	28.67	0.162	0.225	27.762
9599	2.31	56.439	28.673	0.162	0.229	27.766
9600	2.33	56.446	28.676	0.162	0.218	27.77
9601	2.332	56.452	28.679	0.162	0.216	27.774
9602	2.314	56.459	28.682	0.162	0.227	27.778
9603	2.326	56.466	28.685	0.162	0.22	27.782
9604	2.332	56.473	28.688	0.162	0.216	27.786
9605	2.324	56.48	28.691	0.162	0.221	27.79
9606	2.302	56.487	28.694	0.162	0.234	27.794
9607	2.296	56.494	28.696	0.162	0.238	27.798
9608	2.332	56.501	28.699	0.162	0.216	27.801
9609	2.358	56.508	28.702	0.162	0.201	27.806
9610	2.338	56.515	28.705	0.162	0.213	27.81
9611	2.33	56.522	28.708	0.162	0.218	27.814
9612	2.336	56.529	28.711	0.162	0.214	27.818
9613	2.354	56.536	28.714	0.162	0.204	27.822
9614	2.378	56.543	28.717	0.162	0.189	27.826
9615	2.39	56.55	28.72	0.162	0.182	27.83
9616	2.364	56.557	28.723	0.162	0.198	27.834
9617	2.378	56.564	28.726	0.162	0.189	27.838
9618	2.364	56.571	28.729	0.161	0.198	27.842
9619	2.368	56.579	28.732	0.161	0.195	27.846
9620	2.38	56.586	28.735	0.161	0.188	27.85
9621	2.366	56.593	28.738	0.161	0.196	27.854
9622	2.334	56.6	28.741	0.161	0.215	27.858
9623	2.3	56.607	28.744	0.161	0.235	27.862
9624	2.3	56.613	28.747	0.161	0.235	27.866
9625	2.295	56.62	28.75	0.161	0.238	27.87
9626	2.306	56.627	28.753	0.161	0.232	27.874
9627	2.34	56.634	28.756	0.161	0.212	27.878
9628	2.338	56.641	28.759	0.161	0.213	27.882
9629	2.316	56.648	28.762	0.161	0.226	27.886
9630	2.338	56.655	28.765	0.161	0.213	27.89
9631	2.358	56.662	28.768	0.161	0.201	27.894
9632	2.366	56.669	28.771	0.161	0.196	27.898
9633	2.356	56.676	28.774	0.161	0.202	27.902
9634	2.382	56.683	28.777	0.161	0.187	27.906
9635	2.367	56.69	28.78	0.161	0.196	27.91
9636	2.39	56.697	28.783	0.161	0.182	27.914
9637	2.394	56.705	28.786	0.161	0.18	27.919
9638	2.415	56.712	28.789	0.161	0.168	27.923
9639	2.486	56.719	28.792	0.161	0.126	27.927
9640	2.458	56.727	28.795	0.161	0.142	27.932
9641	2.45	56.734	28.798	0.161	0.147	27.936
9642	2.428	56.741	28.801	0.161	0.16	27.94
9643	2.396	56.748	28.804	0.161	0.179	27.944
9644	2.386	56.755	28.807	0.161	0.185	27.948
9645	2.39	56.763	28.81	0.161	0.182	27.953
9646	2.354	56.77	28.813	0.161	0.204	27.957
9647	2.326	56.777	28.816	0.161	0.22	27.961
9648	2.36	56.784	28.819	0.161	0.2	27.965
9649	2.326	56.791	28.822	0.161	0.22	27.969
9650	2.312	56.797	28.825	0.161	0.228	27.973
9651	2.312	56.804	28.828	0.161	0.228	27.976
9652	2.278	56.811	28.831	0.161	0.248	27.98
9653	2.296	56.818	28.834	0.161	0.238	27.984
9654	2.343	56.825	28.837	0.161	0.21	27.988
9655	2.352	56.832	28.84	0.161	0.205	27.992
9656	2.346	56.839	28.843	0.161	0.208	27.996
9657	2.342	56.846	28.846	0.161	0.211	28.0
9658	2.351	56.853	28.849	0.161	0.205	28.004
9659	2.338	56.86	28.852	0.161	0.213	28.008
9660	2.348	56.867	28.855	0.161	0.207	28.012
9661	2.338	56.874	28.858	0.161	0.213	28.016
9662	2.302	56.881	28.861	0.161	0.234	28.02
9663	2.334	56.888	28.864	0.161	0.215	28.024
9664	2.338	56.895	28.867	0.161	0.213	28.028
9665	2.366	56.902	28.87	0.161	0.196	28.032
9666	2.388	56.909	28.873	0.161	0.184	28.036
9667	2.442	56.916	28.876	0.16	0.152	28.041
9668	2.494	56.924	28.879	0.16	0.121	28.045
9669	2.398	56.931	28.882	0.16	0.178	28.049
9670	2.342	56.938	28.885	0.16	0.211	28.053
9671	2.338	56.945	28.888	0.16	0.213	28.057
9672	2.308	56.952	28.891	0.16	0.231	28.061
9673	2.33	56.959	28.894	0.16	0.218	28.065
9674	2.358	56.966	28.897	0.16	0.201	28.069
9675	2.354	56.973	28.9	0.16	0.204	28.073
9676	2.35	56.98	28.903	0.16	0.206	28.077
9677	2.326	56.987	28.906	0.16	0.22	28.081
9678	2.32	56.994	28.909	0.16	0.224	28.085
9679	2.319	57.001	28.912	0.16	0.224	28.089
9680	2.358	57.008	28.915	0.16	0.201	28.093
9681	2.375	57.015	28.918	0.16	0.191	28.097
9682	2.356	57.022	28.921	0.16	0.202	28.101
9683	2.29	57.029	28.924	0.16	0.241	28.105
9684	2.268	57.036	28.926	0.16	0.254	28.109
9685	2.276	57.042	28.929	0.16	0.249	28.113
9686	2.21	57.049	28.932	0.16	0.288	28.116
9687	2.198	57.056	28.935	0.16	0.295	28.12
9688	2.17	57.062	28.938	0.16	0.312	28.124
9689	2.2	57.069	28.941	0.16	0.294	28.127
9690	2.194	57.075	28.944	0.16	0.298	28.131
9691	2.17	57.082	28.947	0.16	0.312	28.134
9692	2.146	57.088	28.95	0.16	0.326	28.138
9693	2.146	57.094	28.953	0.16	0.326	28.141
9694	2.188	57.101	28.956	0.16	0.301	28.145
9695	2.184	57.107	28.959	0.16	0.304	28.148
9696	2.206	57.114	28.962	0.16	0.291	28.152
9697	2.214	57.121	28.965	0.16	0.286	28.155
9698	2.223	57.127	28.968	0.16	0.281	28.159
9699	2.22	57.134	28.971	0.16	0.282	28.163
9700	2.214	57.141	28.974	0.16	0.286	28.166
9701	2.254	57.147	28.977	0.16	0.262	28.17
9702	2.238	57.154	28.98	0.16	0.272	28.174
9703	2.319	57.161	28.983	0.16	0.224	28.178
9704	2.326	57.168	28.986	0.16	0.22	28.182
9705	2.322	57.175	28.989	0.16	0.222	28.186
9706	2.308	57.182	28.992	0.16	0.231	28.189
9707	2.366	57.189	28.995	0.16	0.196	28.194
9708	2.378	57.196	28.998	0.16	0.189	28.198
9709	2.328	57.203	29.001	0.16	0.219	28.202
9710	2.338	57.21	29.004	0.16	0.213	28.206
9711	2.322	57.217	29.007	0.16	0.222	28.21
9712	2.322	57.224	29.01	0.16	0.222	28.214
9713	2.35	57.231	29.013	0.16	0.206	28.218
9714	2.334	57.238	29.016	0.16	0.215	28.222
9715	2.322	57.245	29.019	0.16	0.222	28.226
9716	2.36	57.252	29.022	0.16	0.2	28.23
9717	2.332	57.259	29.025	0.16	0.216	28.234
9718	2.316	57.266	29.028	0.159	0.226	28.237
9719	2.348	57.273	29.031	0.159	0.207	28.242
9720	2.342	57.28	29.034	0.159	0.211	28.246
9721	2.354	57.287	29.037	0.159	0.204	28.25
9722	2.39	57.294	29.04	0.159	0.182	28.254
9723	2.402	57.301	29.043	0.159	0.175	28.258
9724	2.362	57.308	29.046	0.159	0.199	28.262
9725	2.342	57.315	29.049	0.159	0.211	28.266
9726	2.278	57.322	29.052	0.159	0.248	28.27
9727	2.282	57.329	29.055	0.159	0.246	28.274
9728	2.288	57.335	29.058	0.159	0.242	28.277
9729	2.306	57.342	29.061	0.159	0.232	28.281
9730	2.34	57.349	29.064	0.159	0.212	28.285
9731	2.358	57.356	29.067	0.159	0.201	28.289
9732	2.34	57.363	29.07	0.159	0.212	28.293
9733	2.358	57.37	29.073	0.159	0.201	28.297
9734	2.391	57.377	29.076	0.159	0.182	28.302
9735	2.396	57.385	29.079	0.159	0.179	28.306
9736	2.338	57.392	29.082	0.159	0.213	28.31
9737	2.326	57.399	29.085	0.159	0.22	28.314
9738	2.35	57.406	29.088	0.159	0.206	28.318
9739	2.358	57.413	29.091	0.159	0.201	28.322
9740	2.342	57.42	29.094	0.159	0.211	28.326
9741	2.322	57.427	29.097	0.159	0.222	28.33
9742	2.31	57.433	29.1	0.159	0.229	28.334
9743	2.31	57.44	29.103	0.159	0.229	28.338
9744	2.33	57.447	29.106	0.159	0.218	28.342
9745	2.258	57.454	29.109	0.159	0.26	28.345
9746	2.318	57.461	29.112	0.159	0.225	28.349
9747	2.33	57.468	29.115	0.159	0.218	28.353
9748	2.346	57.475	29.118	0.159	0.208	28.357
9749	2.328	57.482	29.121	0.159	0.219	28.361
9750	2.322	57.489	29.124	0.159	0.222	28.365
9751	2.34	57.496	29.127	0.159	0.212	28.369
9752	2.348	57.503	29.13	0.159	0.207	28.373
9753	2.348	57.51	29.133	0.159	0.207	28.377
9754	2.342	57.517	29.136	0.159	0.211	28.381
9755	2.318	57.524	29.139	0.159	0.225	28.385
9756	2.332	57.531	29.142	0.159	0.216	28.389
9757	2.327	57.538	29.145	0.159	0.219	28.393
9758	2.302	57.545	29.148	0.159	0.234	28.397
9759	2.314	57.552	29.151	0.159	0.227	28.401
9760	2.266	57.558	29.154	0.159	0.255	28.405
9761	2.294	57.565	29.156	0.159	0.239	28.409
9762	2.316	57.572	29.159	0.159	0.226	28.413
9763	2.316	57.579	29.162	0.159	0.226	28.416
9764	2.314	57.586	29.165	0.159	0.227	28.42
9765	2.296	57.593	29.168	0.159	0.238	28.424
9766	2.279	57.6	29.171	0.159	0.248	28.428
9767	2.318	57.606	29.174	0.159	0.225	28.432
9768	2.314	57.613	29.177	0.159	0.227	28.436
9769	2.31	57.62	29.18	0.158	0.229	28.44
9770	2.268	57.627	29.183	0.158	0.254	28.444
9771	2.308	57.634	29.186	0.158	0.231	28.448
9772	2.284	57.641	29.189	0.158	0.245	28.451
9773	2.34	57.648	29.192	0.158	0.212	28.455
9774	2.338	57.655	29.195	0.158	0.213	28.459
9775	2.338	57.662	29.198	0.158	0.213	28.463
9776	2.332	57.669	29.201	0.158	0.216	28.467
9777	2.306	57.676	29.204	0.158	0.232	28.471
9778	2.302	57.682	29.207	0.158	0.234	28.475
9779	2.324	57.689	29.21	0.158	0.221	28.479
9780	2.34	57.696	29.213	0.158	0.212	28.483
9781	2.31	57.703	29.216	0.158	0.229	28.487
9782	2.274	57.71	29.219	0.158	0.251	28.491
9783	2.268	57.717	29.222	0.158	0.254	28.495
9784	2.279	57.724	29.225	0.158	0.248	28.498
9785	2.278	57.73	29.228	0.158	0.248	28.502
9786	2.26	57.737	29.231	0.158	0.259	28.506
9787	2.326	57.744	29.234	0.158	0.22	28.51
9788	2.336	57.751	29.237	0.158	0.214	28.514
9789	2.342	57.758	29.24	0.158	0.211	28.518
9790	2.332	57.765	29.243	0.158	0.216	28.522
9791	2.295	57.772	29.246	0.158	0.238	28.526
9792	2.306	57.779	29.249	0.158	0.232	28.53
9793	2.322	57.786	29.252	0.158	0.222	28.534
9794	2.33	57.793	29.255	0.158	0.218	28.538
9795	2.346	57.8	29.258	0.158	0.208	28.542
9796	2.348	57.807	29.261	0.158	0.207	28.546
9797	2.318	57.814	29.264	0.158	0.225	28.55
9798	2.294	57.821	29.267	0.158	0.239	28.554
9799	2.262	57.827	29.27	0.158	0.258	28.557
9800	2.286	57.834	29.273	0.158	0.244	28.561
9801	2.276	57.841	29.276	0.158	0.249	28.565
9802	2.294	57.848	29.279	0.158	0.239	28.569
9803	2.308	57.855	29.282	0.158	0.231	28.573
9804	2.303	57.862	29.285	0.158	0.234	28.577
9805	2.306	57.868	29.288	0.158	0.232	28.581
9806	2.298	57.875	29.291	0.158	0.236	28.584
9807	2.282	57.882	29.294	0.158	0.246	28.588
9808	2.308	57.889	29.297	0.158	0.231	28.592
9809	2.322	57.896	29.3	0.158	0.222	28.596
9810	2.302	57.903	29.303	0.158	0.234	28.6
9811	2.31	57.91	29.306	0.158	0.229	28.604
9812	2.314	57.917	29.309	0.158	0.227	28.608
9813	2.276	57.923	29.312	0.158	0.249	28.612
9814	2.328	57.93	29.315	0.158	0.219	28.616
9815	2.362	57.937	29.318	0.158	0.199	28.62
9816	2.334	57.944	29.321	0.158	0.215	28.624
9817	2.342	57.951	29.324	0.158	0.211	28.628
9818	2.327	57.958	29.327	0.158	0.219	28.632
9819	2.312	57.965	29.33	0.158	0.228	28.636
9820	2.308	57.972	29.333	0.157	0.231	28.639
9821	2.324	57.979	29.336	0.157	0.221	28.643
9822	2.36	57.986	29.339	0.157	0.2	28.647
9823	2.36	57.993	29.342	0.157	0.2	28.652
9824	2.326	58.0	29.345	0.157	0.22	28.655
9825	2.326	58.007	29.348	0.157	0.22	28.659
9826	2.294	58.014	29.351	0.157	0.239	28.663
9827	2.29	58.021	29.354	0.157	0.241	28.667
9828	2.302	58.028	29.357	0.157	0.234	28.671
9829	2.316	58.035	29.36	0.157	0.226	28.675
9830	2.334	58.042	29.363	0.157	0.215	28.679
9831	2.344	58.049	29.366	0.157	0.209	28.683
9832	2.37	58.056	29.369	0.157	0.194	28.687
9833	2.386	58.063	29.372	0.157	0.185	28.691
9834	2.346	58.07	29.375	0.157	0.208	28.695
9835	2.33	58.077	29.378	0.157	0.218	28.699
9836	2.308	58.084	29.381	0.157	0.231	28.703
9837	2.334	58.091	29.384	0.157	0.215	28.707
9838	2.354	58.098	29.386	0.157	0.204	28.711
9839	2.326	58.105	29.389	0.157	0.22	28.715
9840	2.38	58.112	29.392	0.157	0.188	28.719
9841	2.374	58.119	29.395	0.157	0.192	28.723
9842	2.354	58.126	29.398	0.157	0.204	28.727
9843	2.327	58.133	29.401	0.157	0.219	28.731
9844	2.306	58.14	29.404	0.157	0.232	28.735
9845	2.332	58.147	29.407	0.157	0.216	28.739
9846	2.306	58.154	29.41	0.157	0.232	28.743
9847	2.308	58.16	29.413	0.157	0.231	28.747
9848	2.294	58.167	29.416	0.157	0.239	28.751
9849	2.284	58.174	29.419	0.157	0.245	28.755
9850	2.282	58.181	29.422	0.157	0.246	28.759
9851	2.3	58.188	29.425	0.157	0.235	28.762
9852	2.324	58.195	29.428	0.157	0.221	28.766
9853	2.33	58.202	29.431	0.157	0.218	28.77
9854	2.332	58.209	29.434	0.157	0.216	28.774
9855	2.358	58.216	29.437	0.157	0.201	28.778
9856	2.363	58.223	29.44	0.157	0.198	28.782
9857	2.354	58.23	29.443	0.157	0.204	28.787
9858	2.362	58.237	29.446	0.157	0.199	28.791
9859	2.356	58.244	29.449	0.157	0.202	28.795
9860	2.35	58.251	29.452	0.157	0.206	28.799
9861	2.363	58.258	29.455	0.157	0.198	28.803
9862	2.374	58.265	29.458	0.157	0.192	28.807
9863	2.31	58.272	29.461	0.157	0.229	28.811
9864	2.284	58.279	29.464	0.157	0.245	28.815
9865	2.274	58.286	29.467	0.157	0.251	28.818
9866	2.298	58.292	29.47	0.157	0.236	28.822
9867	2.318	58.299	29.473	0.157	0.225	28.826
9868	2.312	58.306	29.476	0.157	0.228	28.83
9869	2.32	58.313	29.479	0.157	0.224	28.834
9870	2.311	58.32	29.482	0.157	0.229	28.838
9871	2.326	58.327	29.485	0.157	0.22	28.842
9872	2.322	58.334	29.488	0.156	0.222	28.846
9873	2.314	58.341	29.491	0.156	0.227	28.85
9874	2.324	58.348	29.494	0.156	0.221	28.854
9875	2.308	58.355	29.497	0.156	0.231	28.858
9876	2.346	58.362	29.5	0.156	0.208	28.862
9877	2.362	58.369	29.503	0.156	0.199	28.866
9878	2.356	58.376	29.506	0.156	0.202	28.87
9879	2.346	58.383	29.509	0.156	0.208	28.874
9880	2.334	58.39	29.512	0.156	0.215	28.878
9881	2.314	58.397	29.515	0.156	0.227	28.882
