depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
9454	2.268	55.432	28.239	0.254	22.226
9455	2.27	55.439	28.242	0.253	22.246
9456	2.286	55.446	28.245	0.244	22.403
9457	2.3	55.453	28.248	0.235	22.54
9458	2.294	55.46	28.251	0.239	22.481
9459	2.278	55.466	28.254	0.248	22.324
9460	2.29	55.473	28.257	0.241	22.442
9461	2.29	55.48	28.26	0.241	22.442
9462	2.294	55.487	28.263	0.239	22.481
9463	2.294	55.494	28.266	0.239	22.481
9464	2.314	55.501	28.269	0.227	22.677
9465	2.318	55.508	28.272	0.225	22.716
9466	2.319	55.515	28.275	0.224	22.726
9467	2.354	55.522	28.278	0.204	23.069
9468	2.362	55.529	28.281	0.199	23.148
9469	2.404	55.536	28.284	0.174	23.559
9470	2.396	55.543	28.287	0.179	23.481
9471	2.392	55.55	28.29	0.181	23.442
9472	2.384	55.557	28.293	0.186	23.363
9473	2.402	55.564	28.296	0.175	23.54
9474	2.43	55.572	28.299	0.159	23.814
9475	2.42	55.579	28.302	0.165	23.716
9476	2.378	55.586	28.305	0.189	23.304
9477	2.334	55.593	28.308	0.215	22.873
9478	2.296	55.6	28.311	0.238	22.501
9479	2.306	55.607	28.314	0.232	22.599
9480	2.318	55.614	28.317	0.225	22.716
9481	2.298	55.62	28.32	0.236	22.52
9482	2.306	55.627	28.323	0.232	22.599
9483	2.35	55.634	28.326	0.206	23.03
9484	2.338	55.641	28.329	0.213	22.912
9485	2.354	55.648	28.332	0.204	23.069
9486	2.343	55.655	28.335	0.21	22.961
9487	2.37	55.662	28.338	0.194	23.226
9488	2.328	55.669	28.341	0.219	22.814
9489	2.316	55.676	28.344	0.226	22.697
9490	2.318	55.683	28.347	0.225	22.716
9491	2.338	55.69	28.35	0.213	22.912
9492	2.306	55.697	28.353	0.232	22.599
9493	2.282	55.704	28.356	0.246	22.364
9494	2.294	55.711	28.359	0.239	22.481
9495	2.284	55.718	28.362	0.245	22.383
9496	2.262	55.724	28.365	0.258	22.168
9497	2.29	55.731	28.368	0.241	22.442
9498	2.266	55.738	28.371	0.255	22.207
9499	2.284	55.745	28.374	0.245	22.383
9500	2.288	55.752	28.377	0.242	22.422
9501	2.294	55.758	28.38	0.239	22.481
9502	2.308	55.765	28.383	0.231	22.618
9503	2.316	55.772	28.386	0.226	22.697
9504	2.283	55.779	28.389	0.245	22.373
9505	2.314	55.786	28.392	0.227	22.677
9506	2.316	55.793	28.395	0.226	22.697
9507	2.29	55.8	28.398	0.241	22.442
9508	2.284	55.807	28.401	0.245	22.383
9509	2.316	55.814	28.404	0.226	22.697
9510	2.296	55.82	28.407	0.238	22.501
9511	2.296	55.827	28.41	0.238	22.501
9512	2.284	55.834	28.413	0.245	22.383
9513	2.303	55.841	28.416	0.234	22.569
9514	2.314	55.848	28.419	0.227	22.677
9515	2.324	55.855	28.422	0.221	22.775
9516	2.322	55.862	28.425	0.222	22.756
9517	2.316	55.869	28.428	0.226	22.697
9518	2.314	55.876	28.431	0.227	22.677
9519	2.298	55.882	28.434	0.236	22.52
9520	2.284	55.889	28.437	0.245	22.383
9521	2.284	55.896	28.44	0.245	22.383
9522	2.322	55.903	28.443	0.222	22.756
9523	2.302	55.91	28.446	0.234	22.56
9524	2.268	55.917	28.449	0.254	22.226
9525	2.31	55.924	28.452	0.229	22.638
9526	2.334	55.931	28.455	0.215	22.873
9527	2.314	55.937	28.458	0.227	22.677
9528	2.308	55.944	28.461	0.231	22.618
9529	2.278	55.951	28.464	0.248	22.324
9530	2.298	55.958	28.466	0.236	22.52
9531	2.316	55.965	28.469	0.226	22.697
9532	2.334	55.972	28.472	0.215	22.873
9533	2.346	55.979	28.475	0.208	22.991
9534	2.354	55.986	28.478	0.204	23.069
9535	2.3	55.993	28.481	0.235	22.54
9536	2.27	56.0	28.484	0.253	22.246
9537	2.306	56.006	28.487	0.232	22.599
9538	2.338	56.013	28.49	0.213	22.912
9539	2.307	56.02	28.493	0.231	22.609
9540	2.348	56.027	28.496	0.207	23.01
9541	2.356	56.034	28.499	0.202	23.089
9542	2.37	56.041	28.502	0.194	23.226
9543	2.358	56.049	28.505	0.201	23.108
9544	2.356	56.056	28.508	0.202	23.089
9545	2.362	56.063	28.511	0.199	23.148
9546	2.394	56.07	28.514	0.18	23.461
9547	2.398	56.077	28.517	0.178	23.5
9548	2.426	56.084	28.52	0.161	23.775
9549	2.374	56.091	28.523	0.192	23.265
9550	2.348	56.098	28.526	0.207	23.01
9551	2.36	56.105	28.529	0.2	23.128
9552	2.364	56.112	28.532	0.198	23.167
9553	2.348	56.119	28.535	0.207	23.01
9554	2.334	56.126	28.538	0.215	22.873
9555	2.35	56.133	28.541	0.206	23.03
9556	2.334	56.14	28.544	0.215	22.873
9557	2.319	56.147	28.547	0.224	22.726
9558	2.316	56.154	28.55	0.226	22.697
9559	2.308	56.161	28.553	0.231	22.618
9560	2.322	56.168	28.556	0.222	22.756
9561	2.308	56.175	28.559	0.231	22.618
9562	2.318	56.182	28.562	0.225	22.716
9563	2.316	56.189	28.565	0.226	22.697
9564	2.32	56.196	28.568	0.224	22.736
9565	2.318	56.203	28.571	0.225	22.716
9566	2.358	56.21	28.574	0.201	23.108
9567	2.356	56.217	28.577	0.202	23.089
9568	2.342	56.224	28.58	0.211	22.952
9569	2.374	56.231	28.583	0.192	23.265
9570	2.327	56.238	28.586	0.219	22.805
9571	2.302	56.245	28.589	0.234	22.56
9572	2.346	56.252	28.592	0.208	22.991
9573	2.342	56.259	28.595	0.211	22.952
9574	2.342	56.266	28.598	0.211	22.952
9575	2.324	56.273	28.601	0.221	22.775
9576	2.282	56.279	28.604	0.246	22.364
9577	2.306	56.286	28.607	0.232	22.599
9578	2.3	56.293	28.61	0.235	22.54
9579	2.298	56.3	28.613	0.236	22.52
9580	2.346	56.307	28.616	0.208	22.991
9581	2.354	56.314	28.619	0.204	23.069
9582	2.322	56.321	28.622	0.222	22.756
9583	2.322	56.328	28.625	0.222	22.756
9584	2.31	56.335	28.628	0.229	22.638
9585	2.342	56.342	28.631	0.211	22.952
9586	2.33	56.349	28.634	0.218	22.834
9587	2.33	56.356	28.637	0.218	22.834
9588	2.316	56.363	28.64	0.226	22.697
9589	2.316	56.37	28.643	0.226	22.697
9590	2.308	56.376	28.646	0.231	22.618
9591	2.286	56.383	28.649	0.244	22.403
9592	2.31	56.39	28.652	0.229	22.638
9593	2.308	56.397	28.655	0.231	22.618
9594	2.29	56.404	28.658	0.241	22.442
9595	2.322	56.411	28.661	0.222	22.756
9596	2.318	56.418	28.664	0.225	22.716
9597	2.326	56.425	28.667	0.22	22.795
9598	2.318	56.432	28.67	0.225	22.716
9599	2.31	56.439	28.673	0.229	22.638
9600	2.33	56.446	28.676	0.218	22.834
9601	2.332	56.452	28.679	0.216	22.854
9602	2.314	56.459	28.682	0.227	22.677
9603	2.326	56.466	28.685	0.22	22.795
9604	2.332	56.473	28.688	0.216	22.854
9605	2.324	56.48	28.691	0.221	22.775
9606	2.302	56.487	28.694	0.234	22.56
9607	2.296	56.494	28.696	0.238	22.501
9608	2.332	56.501	28.699	0.216	22.854
9609	2.358	56.508	28.702	0.201	23.108
9610	2.338	56.515	28.705	0.213	22.912
9611	2.33	56.522	28.708	0.218	22.834
9612	2.336	56.529	28.711	0.214	22.893
9613	2.354	56.536	28.714	0.204	23.069
9614	2.378	56.543	28.717	0.189	23.304
9615	2.39	56.55	28.72	0.182	23.422
9616	2.364	56.557	28.723	0.198	23.167
9617	2.378	56.564	28.726	0.189	23.304
9618	2.364	56.571	28.729	0.198	23.167
9619	2.368	56.579	28.732	0.195	23.206
9620	2.38	56.586	28.735	0.188	23.324
9621	2.366	56.593	28.738	0.196	23.187
9622	2.334	56.6	28.741	0.215	22.873
9623	2.3	56.607	28.744	0.235	22.54
9624	2.3	56.613	28.747	0.235	22.54
9625	2.295	56.62	28.75	0.238	22.491
9626	2.306	56.627	28.753	0.232	22.599
9627	2.34	56.634	28.756	0.212	22.932
9628	2.338	56.641	28.759	0.213	22.912
9629	2.316	56.648	28.762	0.226	22.697
9630	2.338	56.655	28.765	0.213	22.912
9631	2.358	56.662	28.768	0.201	23.108
9632	2.366	56.669	28.771	0.196	23.187
9633	2.356	56.676	28.774	0.202	23.089
9634	2.382	56.683	28.777	0.187	23.344
9635	2.367	56.69	28.78	0.196	23.197
9636	2.39	56.697	28.783	0.182	23.422
9637	2.394	56.705	28.786	0.18	23.461
9638	2.415	56.712	28.789	0.168	23.667
9639	2.486	56.719	28.792	0.126	24.363
9640	2.458	56.727	28.795	0.142	24.088
9641	2.45	56.734	28.798	0.147	24.01
9642	2.428	56.741	28.801	0.16	23.794
9643	2.396	56.748	28.804	0.179	23.481
9644	2.386	56.755	28.807	0.185	23.383
9645	2.39	56.763	28.81	0.182	23.422
9646	2.354	56.77	28.813	0.204	23.069
9647	2.326	56.777	28.816	0.22	22.795
9648	2.36	56.784	28.819	0.2	23.128
9649	2.326	56.791	28.822	0.22	22.795
9650	2.312	56.797	28.825	0.228	22.658
9651	2.312	56.804	28.828	0.228	22.658
9652	2.278	56.811	28.831	0.248	22.324
9653	2.296	56.818	28.834	0.238	22.501
9654	2.343	56.825	28.837	0.21	22.961
9655	2.352	56.832	28.84	0.205	23.05
9656	2.346	56.839	28.843	0.208	22.991
9657	2.342	56.846	28.846	0.211	22.952
9658	2.351	56.853	28.849	0.205	23.04
9659	2.338	56.86	28.852	0.213	22.912
9660	2.348	56.867	28.855	0.207	23.01
9661	2.338	56.874	28.858	0.213	22.912
9662	2.302	56.881	28.861	0.234	22.56
9663	2.334	56.888	28.864	0.215	22.873
9664	2.338	56.895	28.867	0.213	22.912
9665	2.366	56.902	28.87	0.196	23.187
9666	2.388	56.909	28.873	0.184	23.402
9667	2.442	56.916	28.876	0.152	23.932
9668	2.494	56.924	28.879	0.121	24.441
9669	2.398	56.931	28.882	0.178	23.5
9670	2.342	56.938	28.885	0.211	22.952
9671	2.338	56.945	28.888	0.213	22.912
9672	2.308	56.952	28.891	0.231	22.618
9673	2.33	56.959	28.894	0.218	22.834
9674	2.358	56.966	28.897	0.201	23.108
9675	2.354	56.973	28.9	0.204	23.069
9676	2.35	56.98	28.903	0.206	23.03
9677	2.326	56.987	28.906	0.22	22.795
9678	2.32	56.994	28.909	0.224	22.736
9679	2.319	57.001	28.912	0.224	22.726
9680	2.358	57.008	28.915	0.201	23.108
9681	2.375	57.015	28.918	0.191	23.275
9682	2.356	57.022	28.921	0.202	23.089
9683	2.29	57.029	28.924	0.241	22.442
9684	2.268	57.036	28.926	0.254	22.226
9685	2.276	57.042	28.929	0.249	22.305
9686	2.21	57.049	28.932	0.288	21.658
9687	2.198	57.056	28.935	0.295	21.54
9688	2.17	57.062	28.938	0.312	21.266
9689	2.2	57.069	28.941	0.294	21.56
9690	2.194	57.075	28.944	0.298	21.501
9691	2.17	57.082	28.947	0.312	21.266
9692	2.146	57.088	28.95	0.326	21.031
9693	2.146	57.094	28.953	0.326	21.031
9694	2.188	57.101	28.956	0.301	21.442
9695	2.184	57.107	28.959	0.304	21.403
9696	2.206	57.114	28.962	0.291	21.619
9697	2.214	57.121	28.965	0.286	21.697
9698	2.223	57.127	28.968	0.281	21.785
9699	2.22	57.134	28.971	0.282	21.756
9700	2.214	57.141	28.974	0.286	21.697
9701	2.254	57.147	28.977	0.262	22.089
9702	2.238	57.154	28.98	0.272	21.932
9703	2.319	57.161	28.983	0.224	22.726
9704	2.326	57.168	28.986	0.22	22.795
9705	2.322	57.175	28.989	0.222	22.756
9706	2.308	57.182	28.992	0.231	22.618
9707	2.366	57.189	28.995	0.196	23.187
9708	2.378	57.196	28.998	0.189	23.304
9709	2.328	57.203	29.001	0.219	22.814
9710	2.338	57.21	29.004	0.213	22.912
9711	2.322	57.217	29.007	0.222	22.756
9712	2.322	57.224	29.01	0.222	22.756
9713	2.35	57.231	29.013	0.206	23.03
9714	2.334	57.238	29.016	0.215	22.873
9715	2.322	57.245	29.019	0.222	22.756
9716	2.36	57.252	29.022	0.2	23.128
9717	2.332	57.259	29.025	0.216	22.854
9718	2.316	57.266	29.028	0.226	22.697
9719	2.348	57.273	29.031	0.207	23.01
9720	2.342	57.28	29.034	0.211	22.952
9721	2.354	57.287	29.037	0.204	23.069
9722	2.39	57.294	29.04	0.182	23.422
9723	2.402	57.301	29.043	0.175	23.54
9724	2.362	57.308	29.046	0.199	23.148
9725	2.342	57.315	29.049	0.211	22.952
9726	2.278	57.322	29.052	0.248	22.324
9727	2.282	57.329	29.055	0.246	22.364
9728	2.288	57.335	29.058	0.242	22.422
9729	2.306	57.342	29.061	0.232	22.599
9730	2.34	57.349	29.064	0.212	22.932
9731	2.358	57.356	29.067	0.201	23.108
9732	2.34	57.363	29.07	0.212	22.932
9733	2.358	57.37	29.073	0.201	23.108
9734	2.391	57.377	29.076	0.182	23.432
9735	2.396	57.385	29.079	0.179	23.481
9736	2.338	57.392	29.082	0.213	22.912
9737	2.326	57.399	29.085	0.22	22.795
9738	2.35	57.406	29.088	0.206	23.03
9739	2.358	57.413	29.091	0.201	23.108
9740	2.342	57.42	29.094	0.211	22.952
9741	2.322	57.427	29.097	0.222	22.756
9742	2.31	57.433	29.1	0.229	22.638
9743	2.31	57.44	29.103	0.229	22.638
9744	2.33	57.447	29.106	0.218	22.834
9745	2.258	57.454	29.109	0.26	22.128
9746	2.318	57.461	29.112	0.225	22.716
9747	2.33	57.468	29.115	0.218	22.834
9748	2.346	57.475	29.118	0.208	22.991
9749	2.328	57.482	29.121	0.219	22.814
9750	2.322	57.489	29.124	0.222	22.756
9751	2.34	57.496	29.127	0.212	22.932
9752	2.348	57.503	29.13	0.207	23.01
9753	2.348	57.51	29.133	0.207	23.01
9754	2.342	57.517	29.136	0.211	22.952
9755	2.318	57.524	29.139	0.225	22.716
9756	2.332	57.531	29.142	0.216	22.854
9757	2.327	57.538	29.145	0.219	22.805
9758	2.302	57.545	29.148	0.234	22.56
9759	2.314	57.552	29.151	0.227	22.677
9760	2.266	57.558	29.154	0.255	22.207
9761	2.294	57.565	29.156	0.239	22.481
9762	2.316	57.572	29.159	0.226	22.697
9763	2.316	57.579	29.162	0.226	22.697
9764	2.314	57.586	29.165	0.227	22.677
9765	2.296	57.593	29.168	0.238	22.501
9766	2.279	57.6	29.171	0.248	22.334
9767	2.318	57.606	29.174	0.225	22.716
9768	2.314	57.613	29.177	0.227	22.677
9769	2.31	57.62	29.18	0.229	22.638
9770	2.268	57.627	29.183	0.254	22.226
9771	2.308	57.634	29.186	0.231	22.618
9772	2.284	57.641	29.189	0.245	22.383
9773	2.34	57.648	29.192	0.212	22.932
9774	2.338	57.655	29.195	0.213	22.912
9775	2.338	57.662	29.198	0.213	22.912
9776	2.332	57.669	29.201	0.216	22.854
9777	2.306	57.676	29.204	0.232	22.599
9778	2.302	57.682	29.207	0.234	22.56
9779	2.324	57.689	29.21	0.221	22.775
9780	2.34	57.696	29.213	0.212	22.932
9781	2.31	57.703	29.216	0.229	22.638
9782	2.274	57.71	29.219	0.251	22.285
9783	2.268	57.717	29.222	0.254	22.226
9784	2.279	57.724	29.225	0.248	22.334
9785	2.278	57.73	29.228	0.248	22.324
9786	2.26	57.737	29.231	0.259	22.148
9787	2.326	57.744	29.234	0.22	22.795
9788	2.336	57.751	29.237	0.214	22.893
9789	2.342	57.758	29.24	0.211	22.952
9790	2.332	57.765	29.243	0.216	22.854
9791	2.295	57.772	29.246	0.238	22.491
9792	2.306	57.779	29.249	0.232	22.599
9793	2.322	57.786	29.252	0.222	22.756
9794	2.33	57.793	29.255	0.218	22.834
9795	2.346	57.8	29.258	0.208	22.991
9796	2.348	57.807	29.261	0.207	23.01
9797	2.318	57.814	29.264	0.225	22.716
9798	2.294	57.821	29.267	0.239	22.481
9799	2.262	57.827	29.27	0.258	22.168
9800	2.286	57.834	29.273	0.244	22.403
9801	2.276	57.841	29.276	0.249	22.305
9802	2.294	57.848	29.279	0.239	22.481
9803	2.308	57.855	29.282	0.231	22.618
9804	2.303	57.862	29.285	0.234	22.569
9805	2.306	57.868	29.288	0.232	22.599
9806	2.298	57.875	29.291	0.236	22.52
9807	2.282	57.882	29.294	0.246	22.364
9808	2.308	57.889	29.297	0.231	22.618
9809	2.322	57.896	29.3	0.222	22.756
9810	2.302	57.903	29.303	0.234	22.56
9811	2.31	57.91	29.306	0.229	22.638
9812	2.314	57.917	29.309	0.227	22.677
9813	2.276	57.923	29.312	0.249	22.305
9814	2.328	57.93	29.315	0.219	22.814
9815	2.362	57.937	29.318	0.199	23.148
9816	2.334	57.944	29.321	0.215	22.873
9817	2.342	57.951	29.324	0.211	22.952
9818	2.327	57.958	29.327	0.219	22.805
9819	2.312	57.965	29.33	0.228	22.658
9820	2.308	57.972	29.333	0.231	22.618
9821	2.324	57.979	29.336	0.221	22.775
9822	2.36	57.986	29.339	0.2	23.128
9823	2.36	57.993	29.342	0.2	23.128
9824	2.326	58.0	29.345	0.22	22.795
9825	2.326	58.007	29.348	0.22	22.795
9826	2.294	58.014	29.351	0.239	22.481
9827	2.29	58.021	29.354	0.241	22.442
9828	2.302	58.028	29.357	0.234	22.56
9829	2.316	58.035	29.36	0.226	22.697
9830	2.334	58.042	29.363	0.215	22.873
9831	2.344	58.049	29.366	0.209	22.971
9832	2.37	58.056	29.369	0.194	23.226
9833	2.386	58.063	29.372	0.185	23.383
9834	2.346	58.07	29.375	0.208	22.991
9835	2.33	58.077	29.378	0.218	22.834
9836	2.308	58.084	29.381	0.231	22.618
9837	2.334	58.091	29.384	0.215	22.873
9838	2.354	58.098	29.386	0.204	23.069
9839	2.326	58.105	29.389	0.22	22.795
9840	2.38	58.112	29.392	0.188	23.324
9841	2.374	58.119	29.395	0.192	23.265
9842	2.354	58.126	29.398	0.204	23.069
9843	2.327	58.133	29.401	0.219	22.805
9844	2.306	58.14	29.404	0.232	22.599
9845	2.332	58.147	29.407	0.216	22.854
9846	2.306	58.154	29.41	0.232	22.599
9847	2.308	58.16	29.413	0.231	22.618
9848	2.294	58.167	29.416	0.239	22.481
9849	2.284	58.174	29.419	0.245	22.383
9850	2.282	58.181	29.422	0.246	22.364
9851	2.3	58.188	29.425	0.235	22.54
9852	2.324	58.195	29.428	0.221	22.775
9853	2.33	58.202	29.431	0.218	22.834
9854	2.332	58.209	29.434	0.216	22.854
9855	2.358	58.216	29.437	0.201	23.108
9856	2.363	58.223	29.44	0.198	23.157
9857	2.354	58.23	29.443	0.204	23.069
9858	2.362	58.237	29.446	0.199	23.148
9859	2.356	58.244	29.449	0.202	23.089
9860	2.35	58.251	29.452	0.206	23.03
9861	2.363	58.258	29.455	0.198	23.157
9862	2.374	58.265	29.458	0.192	23.265
9863	2.31	58.272	29.461	0.229	22.638
9864	2.284	58.279	29.464	0.245	22.383
9865	2.274	58.286	29.467	0.251	22.285
9866	2.298	58.292	29.47	0.236	22.52
9867	2.318	58.299	29.473	0.225	22.716
9868	2.312	58.306	29.476	0.228	22.658
9869	2.32	58.313	29.479	0.224	22.736
9870	2.311	58.32	29.482	0.229	22.648
9871	2.326	58.327	29.485	0.22	22.795
9872	2.322	58.334	29.488	0.222	22.756
9873	2.314	58.341	29.491	0.227	22.677
9874	2.324	58.348	29.494	0.221	22.775
9875	2.308	58.355	29.497	0.231	22.618
9876	2.346	58.362	29.5	0.208	22.991
9877	2.362	58.369	29.503	0.199	23.148
9878	2.356	58.376	29.506	0.202	23.089
9879	2.346	58.383	29.509	0.208	22.991
9880	2.334	58.39	29.512	0.215	22.873
9881	2.314	58.397	29.515	0.227	22.677
9882	2.284	58.404	29.518	0.245	22.383
9883	2.298	58.41	29.521	0.236	22.52
9884	2.33	58.417	29.524	0.218	22.834
9885	2.332	58.424	29.527	0.216	22.854
9886	2.342	58.431	29.53	0.211	22.952
9887	2.364	58.438	29.533	0.198	23.167
9888	2.37	58.445	29.536	0.194	23.226
9889	2.319	58.452	29.539	0.224	22.726
9890	2.316	58.459	29.542	0.226	22.697
9891	2.35	58.466	29.545	0.206	23.03
9892	2.354	58.473	29.548	0.204	23.069
9893	2.338	58.48	29.551	0.213	22.912
9894	2.326	58.487	29.554	0.22	22.795
9895	2.306	58.494	29.557	0.232	22.599
9896	2.32	58.501	29.56	0.224	22.736
9897	2.306	58.508	29.563	0.232	22.599
9898	2.314	58.515	29.566	0.227	22.677
9899	2.25	58.522	29.569	0.265	22.05
9900	2.254	58.528	29.572	0.262	22.089
9901	2.271	58.535	29.575	0.252	22.256
9902	2.33	58.542	29.578	0.218	22.834
9903	2.324	58.549	29.581	0.221	22.775
9904	2.364	58.556	29.584	0.198	23.167
9905	2.372	58.563	29.587	0.193	23.246
9906	2.366	58.57	29.59	0.196	23.187
9907	2.346	58.577	29.593	0.208	22.991
9908	2.35	58.584	29.596	0.206	23.03
9909	2.358	58.591	29.599	0.201	23.108
9910	2.342	58.598	29.602	0.211	22.952
9911	2.338	58.605	29.605	0.213	22.912
9912	2.31	58.612	29.608	0.229	22.638
9913	2.326	58.619	29.611	0.22	22.795
9914	2.368	58.626	29.614	0.195	23.206
9915	2.378	58.633	29.617	0.189	23.304
9916	2.44	58.641	29.619	0.153	23.912
9917	2.422	58.648	29.622	0.164	23.736
9918	2.422	58.655	29.625	0.164	23.736
9919	2.39	58.662	29.628	0.182	23.422
9920	2.408	58.669	29.631	0.172	23.598
9921	2.41	58.677	29.634	0.171	23.618
9922	2.402	58.684	29.637	0.175	23.54
9923	2.402	58.691	29.64	0.175	23.54
9924	2.362	58.698	29.643	0.199	23.148
9925	2.358	58.705	29.646	0.201	23.108
9926	2.35	58.712	29.649	0.206	23.03
9927	2.29	58.719	29.652	0.241	22.442
9928	2.314	58.726	29.655	0.227	22.677
9929	2.322	58.733	29.658	0.222	22.756
9930	2.358	58.74	29.661	0.201	23.108
9931	2.358	58.747	29.664	0.201	23.108
9932	2.34	58.754	29.667	0.212	22.932
9933	2.364	58.761	29.67	0.198	23.167
9934	2.402	58.768	29.673	0.175	23.54
9935	2.38	58.775	29.676	0.188	23.324
9936	2.35	58.782	29.679	0.206	23.03
9937	2.342	58.789	29.682	0.211	22.952
9938	2.326	58.796	29.685	0.22	22.795
9939	2.308	58.803	29.688	0.231	22.618
9940	2.303	58.81	29.691	0.234	22.569
9941	2.32	58.817	29.694	0.224	22.736
9942	2.332	58.824	29.697	0.216	22.854
9943	2.342	58.831	29.7	0.211	22.952
9944	2.33	58.838	29.703	0.218	22.834
9945	2.354	58.845	29.706	0.204	23.069
9946	2.33	58.852	29.709	0.218	22.834
9947	2.294	58.859	29.712	0.239	22.481
9948	2.288	58.865	29.715	0.242	22.422
9949	2.29	58.872	29.718	0.241	22.442
9950	2.294	58.879	29.721	0.239	22.481
9951	2.33	58.886	29.724	0.218	22.834
9952	2.35	58.893	29.727	0.206	23.03
9953	2.342	58.9	29.73	0.211	22.952
9954	2.346	58.907	29.733	0.208	22.991
9955	2.364	58.914	29.736	0.198	23.167
9956	2.362	58.921	29.739	0.199	23.148
9957	2.366	58.928	29.742	0.196	23.187
9958	2.38	58.935	29.745	0.188	23.324
9959	2.37	58.942	29.748	0.194	23.226
9960	2.367	58.95	29.751	0.196	23.197
9961	2.364	58.957	29.754	0.198	23.167
9962	2.328	58.964	29.757	0.219	22.814
9963	2.338	58.971	29.76	0.213	22.912
9964	2.387	58.978	29.763	0.184	23.393
9965	2.37	58.985	29.766	0.194	23.226
9966	2.366	58.992	29.769	0.196	23.187
9967	2.374	58.999	29.772	0.192	23.265
9968	2.378	59.006	29.775	0.189	23.304
9969	2.402	59.013	29.778	0.175	23.54
9970	2.418	59.02	29.781	0.166	23.696
9971	2.434	59.028	29.784	0.156	23.853
9972	2.38	59.035	29.787	0.188	23.324
9973	2.352	59.042	29.79	0.205	23.05
9974	2.368	59.049	29.793	0.195	23.206
9975	2.378	59.056	29.796	0.189	23.304
9976	2.374	59.063	29.799	0.192	23.265
9977	2.392	59.07	29.802	0.181	23.442
9978	2.396	59.077	29.805	0.179	23.481
9979	2.362	59.084	29.808	0.199	23.148
9980	2.366	59.092	29.811	0.196	23.187
9981	2.378	59.099	29.814	0.189	23.304
9982	2.351	59.106	29.817	0.205	23.04
9983	2.362	59.113	29.82	0.199	23.148
9984	2.35	59.12	29.823	0.206	23.03
9985	2.356	59.127	29.826	0.202	23.089
9986	2.376	59.134	29.829	0.191	23.285
9987	2.34	59.141	29.832	0.212	22.932
9988	2.384	59.148	29.835	0.186	23.363
9989	2.328	59.155	29.838	0.219	22.814
9990	2.316	59.162	29.841	0.226	22.697
9991	2.338	59.169	29.844	0.213	22.912
9992	2.326	59.176	29.847	0.22	22.795
9993	2.362	59.183	29.849	0.199	23.148
9994	2.406	59.19	29.852	0.173	23.579
9995	2.42	59.197	29.855	0.165	23.716
9996	2.354	59.204	29.858	0.204	23.069
9997	2.334	59.211	29.861	0.215	22.873
9998	2.356	59.218	29.864	0.202	23.089
9999	2.374	59.225	29.867	0.192	23.265
10000	2.364	59.232	29.87	0.198	23.167
10001	2.35	59.239	29.873	0.206	23.03
10002	2.351	59.246	29.876	0.205	23.04
10003	2.356	59.254	29.879	0.202	23.089
10004	2.326	59.26	29.882	0.22	22.795
10005	2.334	59.267	29.885	0.215	22.873
10006	2.328	59.274	29.888	0.219	22.814
10007	2.346	59.281	29.891	0.208	22.991
10008	2.374	59.288	29.894	0.192	23.265
10009	2.374	59.296	29.897	0.192	23.265
10010	2.41	59.303	29.9	0.171	23.618
10011	2.394	59.31	29.903	0.18	23.461
10012	2.41	59.317	29.906	0.171	23.618
10013	2.406	59.324	29.909	0.173	23.579
10014	2.41	59.332	29.912	0.171	23.618
10015	2.42	59.339	29.915	0.165	23.716
10016	2.426	59.346	29.918	0.161	23.775
10017	2.422	59.353	29.921	0.164	23.736
10018	2.431	59.36	29.924	0.158	23.824
